,0
8596,1
8597,0
8598,0
8599,0
8600,1
8601,0
8602,0
8603,0
8604,0
8605,1
8606,1
8607,1
8608,1
8609,0
8610,0
8611,0
8612,0
8613,1
8614,1
8615,0
8616,0
8617,1
8618,1
8619,1
8620,0
8621,1
8622,1
8623,1
8624,0
8625,0
8626,1
8627,0
8628,0
8629,0
8630,0
8631,0
8632,0
8633,0
8634,1
8635,1
8636,1
8637,0
8638,0
8639,0
8640,0
8641,1
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,0
8654,1
8655,0
8656,1
8657,1
8658,1
8659,1
8660,0
8661,1
8662,0
8663,1
8664,1
8665,1
8666,1
8667,1
8668,0
8669,1
8670,0
8671,0
8672,0
8673,0
8674,0
8675,1
8676,0
8677,0
8678,0
8679,0
8680,0
8681,1
8682,1
8683,0
8684,1
8685,0
8686,0
8687,0
8688,1
8689,0
8690,0
8691,1
8692,1
8693,0
8694,0
8695,0
8696,0
8697,0
8698,0
8699,0
8700,1
8701,0
8702,0
8703,0
8704,0
8705,0
8706,0
8707,0
8708,0
8709,1
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,0
8718,1
8719,0
8720,0
8721,0
8722,0
8723,0
8724,0
8725,0
8726,0
8727,1
8728,1
8729,1
8730,1
8731,0
8732,0
8733,1
8734,0
8735,0
8736,0
8737,0
8738,0
8739,1
8740,1
8741,0
8742,0
8743,0
8744,0
8745,0
8746,0
8747,0
8748,0
8749,0
8750,1
8751,1
8752,0
8753,0
8754,0
8755,0
8756,0
8757,0
8758,0
8759,0
8760,1
8761,0
8762,0
8763,0
8764,1
8765,0
8766,0
8767,1
8768,1
8769,0
8770,0
8771,0
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,1
8781,1
8782,0
8783,0
8784,1
8785,0
8786,0
8787,0
8788,1
8789,0
8790,0
8791,1
8792,0
8793,0
8794,0
8795,0
8796,1
8797,0
8798,0
8799,0
8800,1
8801,0
8802,1
8803,0
8804,0
8805,0
8806,0
8807,1
8808,0
8809,1
8810,0
8811,0
8812,0
8813,0
8814,1
8815,0
8816,0
8817,1
8818,0
8819,1
8820,1
8821,0
8822,1
8823,0
8824,0
8825,0
8826,0
8827,0
8828,1
8829,0
8830,0
8831,0
8832,0
8833,0
8834,0
8835,1
8836,1
8837,0
8838,0
8839,1
8840,1
8841,0
8842,0
8843,0
8844,0
8845,0
8846,1
8847,0
8848,0
8849,0
8850,0
8851,1
8852,1
8853,0
8854,1
8855,1
8856,1
8857,1
8858,0
8859,0
8860,0
8861,0
8862,1
8863,0
8864,0
8865,0
8866,0
8867,0
8868,0
8869,0
8870,0
8871,1
8872,0
8873,0
8874,0
8875,0
8876,0
8877,1
8878,0
8879,0
8880,0
8881,1
8882,1
8883,0
8884,0
8885,1
8886,1
8887,0
8888,0
8889,0
8890,0
8891,0
8892,0
8893,0
8894,0
8895,0
8896,1
8897,0
8898,0
8899,0
8900,1
8901,0
8902,0
8903,0
8904,1
8905,0
8906,0
8907,1
8908,1
8909,1
8910,0
8911,1
8912,0
8913,0
8914,0
8915,0
8916,1
8917,0
8918,0
8919,1
8920,0
8921,0
8922,0
8923,1
8924,1
8925,0
8926,0
8927,0
8928,1
8929,0
8930,0
8931,0
8932,0
8933,0
8934,0
8935,0
8936,0
8937,1
8938,0
8939,0
8940,1
8941,0
8942,0
8943,1
8944,0
8945,0
8946,0
8947,0
8948,0
8949,1
8950,1
8951,0
8952,1
8953,0
8954,0
8955,0
8956,0
8957,1
8958,0
8959,0
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,0
8967,0
8968,0
8969,0
8970,0
8971,1
8972,0
8973,1
8974,0
8975,0
8976,1
8977,1
8978,0
8979,1
8980,0
8981,0
8982,0
8983,0
8984,1
8985,0
8986,0
8987,0
8988,0
8989,1
8990,1
8991,0
8992,0
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,1
9000,1
9001,1
9002,1
9003,0
9004,1
9005,0
9006,0
9007,0
9008,0
9009,0
9010,1
9011,1
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,1
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,1
9026,1
9027,0
9028,1
9029,0
9030,0
9031,1
9032,0
9033,1
9034,0
9035,0
9036,1
9037,0
9038,0
9039,0
9040,1
9041,0
9042,1
9043,1
9044,0
9045,0
9046,0
9047,0
9048,0
9049,1
9050,1
9051,0
9052,0
9053,1
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,0
9061,1
9062,0
9063,0
9064,0
9065,0
9066,0
9067,0
9068,1
9069,0
9070,0
9071,1
9072,0
9073,0
9074,1
9075,0
9076,0
9077,0
9078,0
9079,1
9080,0
9081,1
9082,1
9083,0
9084,1
9085,0
9086,1
9087,0
9088,0
9089,1
9090,1
9091,0
9092,0
9093,1
9094,1
9095,1
9096,0
9097,0
9098,0
9099,1
9100,0
9101,1
9102,0
9103,0
9104,0
9105,1
9106,0
9107,1
9108,1
9109,0
9110,0
9111,0
9112,0
9113,0
9114,0
9115,0
9116,0
9117,0
9118,1
9119,0
9120,0
9121,1
9122,0
9123,1
9124,0
9125,0
9126,0
9127,1
9128,0
9129,0
9130,0
9131,0
9132,0
9133,0
9134,0
9135,0
9136,0
9137,0
9138,0
9139,0
9140,0
9141,0
9142,0
9143,0
9144,1
9145,0
9146,1
9147,0
9148,1
9149,0
9150,1
9151,0
9152,0
9153,1
9154,0
9155,1
9156,0
9157,0
9158,0
9159,1
9160,0
9161,0
9162,0
9163,0
9164,0
9165,0
9166,0
9167,0
9168,0
9169,0
9170,0
9171,1
9172,0
9173,0
9174,0
9175,1
9176,0
9177,0
9178,0
9179,0
9180,1
9181,1
9182,1
9183,0
9184,0
9185,0
9186,1
9187,0
9188,0
9189,0
9190,0
9191,1
9192,0
9193,0
9194,0
9195,0
9196,0
9197,1
9198,0
9199,0
9200,1
9201,1
9202,0
9203,0
9204,1
9205,1
9206,1
9207,1
9208,1
9209,1
9210,0
9211,1
9212,0
9213,0
9214,0
9215,0
9216,1
9217,1
9218,0
9219,0
9220,0
9221,0
9222,0
9223,1
9224,0
9225,0
9226,0
9227,0
9228,0
9229,0
9230,0
9231,0
9232,0
9233,1
9234,0
9235,1
9236,1
9237,0
9238,0
9239,1
9240,1
9241,0
9242,0
9243,0
9244,1
9245,1
9246,1
9247,0
9248,0
9249,1
9250,0
9251,0
9252,1
9253,0
9254,1
9255,0
9256,0
9257,0
9258,0
9259,0
9260,0
9261,0
9262,0
9263,1
9264,1
9265,0
9266,1
9267,1
9268,1
9269,1
9270,0
9271,0
9272,0
9273,1
9274,1
9275,0
9276,1
9277,1
9278,1
9279,1
9280,0
9281,0
9282,1
9283,0
9284,0
9285,1
9286,0
9287,0
9288,1
9289,1
9290,0
9291,0
9292,1
9293,0
9294,0
9295,1
9296,0
9297,0
9298,0
9299,0
9300,0
9301,0
9302,1
9303,1
9304,0
9305,1
9306,1
9307,1
9308,0
9309,0
9310,0
9311,0
9312,1
9313,0
9314,0
9315,0
9316,1
9317,1
9318,0
9319,0
9320,0
9321,0
9322,1
9323,1
9324,0
9325,0
9326,1
9327,0
9328,0
9329,0
9330,0
9331,0
9332,0
9333,1
9334,1
9335,0
9336,0
9337,0
9338,0
9339,0
9340,0
9341,0
9342,0
9343,0
9344,1
9345,1
9346,0
9347,1
9348,0
9349,0
9350,0
9351,0
9352,0
9353,0
9354,1
9355,0
9356,0
9357,0
9358,0
9359,1
9360,1
9361,1
9362,0
9363,1
9364,1
9365,0
9366,0
9367,0
9368,0
9369,0
9370,0
9371,1
9372,0
9373,0
9374,1
9375,0
9376,0
9377,0
9378,0
9379,0
9380,0
9381,0
9382,0
9383,0
9384,0
9385,0
9386,0
9387,1
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,0
9396,1
9397,0
9398,0
9399,0
9400,1
9401,1
9402,0
9403,1
9404,1
9405,0
9406,0
9407,0
9408,0
9409,0
9410,0
9411,1
9412,1
9413,0
9414,0
9415,1
9416,1
9417,0
9418,1
9419,0
9420,0
9421,1
9422,0
9423,0
9424,1
9425,1
9426,1
9427,0
9428,0
9429,1
9430,1
9431,0
9432,0
9433,1
9434,0
9435,1
9436,0
9437,0
9438,1
9439,1
9440,1
9441,0
9442,0
9443,0
9444,1
9445,0
9446,1
9447,0
9448,0
9449,0
9450,0
9451,0
9452,1
9453,0
9454,1
9455,1
9456,0
9457,0
9458,0
9459,0
9460,0
9461,0
9462,0
9463,1
9464,0
9465,1
9466,0
9467,0
9468,0
9469,1
9470,0
9471,0
9472,1
9473,1
9474,1
9475,0
9476,1
9477,0
9478,0
9479,0
9480,0
9481,0
9482,0
9483,1
9484,1
9485,0
9486,0
9487,0
9488,1
9489,0
9490,0
9491,0
9492,1
9493,1
9494,1
9495,1
9496,1
9497,0
9498,0
9499,1
9500,1
9501,1
9502,0
9503,0
9504,0
9505,0
9506,0
9507,0
9508,0
9509,0
9510,0
9511,1
9512,0
9513,0
9514,0
9515,0
9516,0
9517,0
9518,0
9519,0
9520,0
9521,1
9522,0
9523,1
9524,1
9525,1
9526,0
9527,0
9528,0
9529,1
9530,0
9531,1
9532,0
9533,0
9534,0
9535,1
9536,0
9537,0
9538,0
9539,0
9540,0
9541,1
9542,0
9543,0
9544,0
9545,0
9546,0
9547,1
9548,0
9549,1
9550,1
9551,0
9552,1
9553,0
9554,0
9555,0
9556,1
9557,1
9558,0
9559,0
9560,1
9561,0
9562,1
9563,0
9564,1
9565,0
9566,0
9567,0
9568,1
9569,0
9570,0
9571,0
9572,0
9573,1
9574,0
9575,0
9576,0
9577,0
9578,0
9579,1
9580,0
9581,1
9582,0
9583,1
9584,1
9585,0
9586,1
9587,0
9588,0
9589,1
9590,0
9591,1
9592,0
9593,1
9594,0
9595,1
9596,1
9597,0
9598,0
9599,0
9600,1
9601,0
9602,0
9603,0
9604,0
9605,1
9606,0
9607,0
9608,0
9609,1
9610,0
9611,0
9612,0
9613,0
9614,1
9615,0
9616,0
9617,0
9618,1
9619,0
9620,1
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,0
9634,0
9635,0
9636,1
9637,1
9638,0
9639,0
9640,0
9641,0
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,0
9649,0
9650,1
9651,1
9652,1
9653,0
9654,1
9655,1
9656,0
9657,0
9658,0
9659,0
9660,1
9661,0
9662,0
9663,0
9664,0
9665,0
9666,0
9667,1
9668,0
9669,1
9670,0
9671,1
9672,0
9673,0
9674,0
9675,0
9676,0
9677,0
9678,0
9679,0
9680,1
9681,1
9682,0
9683,0
9684,1
9685,1
9686,1
9687,1
9688,0
9689,1
9690,1
9691,1
9692,0
9693,0
9694,1
9695,0
9696,0
9697,1
9698,0
9699,0
9700,0
9701,0
9702,0
9703,0
9704,0
9705,1
9706,0
9707,1
9708,0
9709,1
9710,1
9711,1
9712,0
9713,0
9714,1
9715,0
9716,0
9717,0
9718,0
9719,1
9720,1
9721,0
9722,0
9723,0
9724,1
9725,0
9726,0
9727,1
9728,0
9729,0
9730,0
9731,0
9732,0
9733,0
9734,1
9735,0
9736,0
9737,0
9738,1
9739,0
9740,0
9741,0
9742,0
9743,0
9744,1
9745,0
9746,1
9747,0
9748,0
9749,1
9750,0
9751,1
9752,1
9753,0
9754,1
9755,1
9756,0
9757,1
9758,1
9759,1
9760,1
9761,0
9762,0
9763,0
9764,0
9765,0
9766,0
9767,0
9768,0
9769,0
9770,0
9771,0
9772,0
9773,0
9774,0
9775,0
9776,1
9777,0
9778,1
9779,0
9780,0
9781,0
9782,0
9783,1
9784,0
9785,0
9786,1
9787,0
9788,0
9789,0
9790,0
9791,0
9792,1
9793,0
9794,1
9795,0
9796,0
9797,0
9798,0
9799,0
9800,1
9801,0
9802,0
9803,0
9804,0
9805,0
9806,0
9807,0
9808,1
9809,1
9810,0
9811,1
9812,1
9813,0
9814,1
9815,0
9816,1
9817,0
9818,1
9819,1
9820,0
9821,1
9822,0
9823,0
9824,0
9825,0
9826,0
9827,1
9828,1
9829,1
9830,0
9831,1
9832,0
9833,0
9834,0
9835,1
9836,0
9837,0
9838,1
9839,1
9840,0
9841,0
9842,0
9843,0
9844,1
9845,0
9846,0
9847,0
9848,1
9849,0
9850,0
9851,1
9852,1
9853,1
9854,1
9855,0
9856,0
9857,0
9858,0
9859,0
9860,0
9861,0
9862,1
9863,1
9864,0
9865,0
9866,1
9867,0
9868,0
9869,0
9870,1
9871,0
9872,1
9873,1
9874,0
9875,0
9876,0
9877,0
9878,0
9879,0
9880,0
9881,0
9882,0
9883,0
9884,1
9885,1
9886,0
9887,0
9888,0
9889,1
9890,0
9891,0
9892,0
9893,1
9894,1
9895,0
9896,0
9897,0
9898,1
9899,1
9900,1
9901,0
9902,0
9903,0
9904,0
9905,0
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,0
9913,1
9914,0
9915,1
9916,0
9917,0
9918,1
9919,0
9920,1
9921,0
9922,0
9923,0
9924,1
9925,0
9926,1
9927,1
9928,0
9929,0
9930,1
9931,1
9932,1
9933,0
9934,0
9935,0
9936,0
9937,0
9938,0
9939,0
9940,0
9941,1
9942,0
9943,0
9944,1
9945,0
9946,0
9947,1
9948,0
9949,1
9950,0
9951,0
9952,0
9953,1
9954,0
9955,0
9956,0
9957,0
9958,0
9959,1
9960,0
9961,0
9962,0
9963,0
9964,1
9965,0
9966,1
9967,0
9968,1
9969,1
9970,0
9971,1
9972,1
9973,0
9974,0
9975,0
9976,1
9977,0
9978,0
9979,0
9980,0
9981,1
9982,1
9983,1
9984,0
9985,0
9986,0
9987,1
9988,0
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,1
9996,0
9997,0
9998,0
9999,0
10000,0
10001,1
10002,0
10003,1
10004,0
10005,0
10006,0
10007,0
10008,0
10009,0
10010,0
10011,0
10012,1
10013,1
10014,0
10015,1
10016,0
10017,1
10018,1
10019,1
10020,0
10021,0
10022,0
10023,1
10024,0
10025,1
10026,0
10027,0
10028,1
10029,0
10030,0
10031,0
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,0
10039,1
10040,0
10041,0
10042,1
10043,0
10044,0
10045,0
10046,0
10047,1
10048,0
10049,0
10050,1
10051,0
10052,0
10053,0
10054,1
10055,1
10056,0
10057,1
10058,1
10059,0
10060,0
10061,0
10062,1
10063,0
10064,0
10065,0
10066,0
10067,0
10068,0
10069,1
10070,1
10071,0
10072,0
10073,1
10074,0
10075,0
10076,1
10077,1
10078,0
10079,0
10080,1
10081,0
10082,0
10083,0
10084,0
10085,1
10086,0
10087,1
10088,0
10089,1
10090,0
10091,0
10092,1
10093,1
10094,1
10095,1
10096,0
10097,0
10098,0
10099,1
10100,0
10101,0
10102,0
10103,0
10104,0
10105,0
10106,0
10107,0
10108,0
10109,1
10110,0
10111,1
10112,0
10113,0
10114,0
10115,0
10116,0
10117,0
10118,1
10119,0
10120,0
10121,1
10122,0
10123,0
10124,1
10125,0
10126,0
10127,0
10128,1
10129,1
10130,1
10131,1
10132,1
10133,0
10134,0
10135,0
10136,0
10137,1
10138,0
10139,0
10140,0
10141,1
10142,1
10143,0
10144,0
10145,0
10146,0
10147,0
10148,0
10149,1
10150,0
10151,0
10152,0
10153,1
10154,0
10155,1
10156,0
10157,0
10158,1
10159,0
10160,0
10161,0
10162,0
10163,1
10164,0
10165,0
10166,0
10167,0
10168,1
10169,1
10170,1
10171,0
10172,0
10173,1
10174,0
10175,0
10176,1
10177,1
10178,0
10179,0
10180,0
10181,0
10182,0
10183,0
10184,0
10185,0
10186,1
10187,0
10188,1
10189,0
10190,1
10191,1
10192,0
10193,0
10194,0
10195,1
10196,0
10197,0
10198,0
10199,0
10200,0
10201,0
10202,1
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,1
10211,0
10212,1
10213,1
10214,0
10215,0
10216,0
10217,1
10218,1
10219,1
10220,1
10221,0
10222,1
10223,1
10224,0
10225,0
10226,0
10227,1
10228,0
10229,0
10230,1
10231,1
10232,0
10233,0
10234,1
10235,0
10236,0
10237,0
10238,1
10239,0
10240,0
10241,0
10242,0
10243,1
10244,0
10245,0
10246,0
10247,1
10248,0
10249,0
10250,1
10251,1
10252,0
10253,0
10254,0
10255,1
10256,0
10257,0
10258,0
10259,1
10260,1
10261,1
10262,0
10263,0
10264,0
10265,0
10266,0
10267,0
10268,0
10269,0
10270,0
10271,0
10272,0
10273,0
10274,0
10275,1
10276,1
10277,0
10278,0
10279,0
10280,0
10281,1
10282,0
10283,0
10284,0
10285,1
10286,0
10287,0
10288,1
10289,0
10290,0
10291,0
10292,0
10293,0
10294,1
10295,1
10296,0
10297,1
10298,1
10299,0
10300,0
10301,1
10302,0
10303,0
10304,0
10305,0
10306,0
10307,0
10308,0
10309,0
10310,0
10311,0
10312,0
10313,0
10314,1
10315,0
10316,1
10317,0
10318,0
10319,0
10320,0
10321,0
10322,0
10323,1
10324,0
10325,1
10326,0
10327,0
10328,1
10329,1
10330,0
10331,1
10332,0
10333,0
10334,1
10335,1
10336,0
10337,0
10338,0
10339,0
10340,0
10341,0
10342,1
10343,1
10344,1
10345,0
10346,1
10347,1
10348,0
10349,0
10350,0
10351,0
10352,1
10353,0
10354,0
10355,0
10356,0
10357,0
10358,0
10359,0
10360,0
10361,0
10362,1
10363,0
10364,0
10365,1
10366,0
10367,0
10368,0
10369,1
10370,0
10371,0
10372,0
10373,0
10374,0
10375,1
10376,1
10377,0
10378,1
10379,0
10380,1
10381,0
10382,0
10383,0
10384,0
10385,1
10386,0
10387,0
10388,0
10389,0
10390,0
10391,0
10392,1
10393,0
10394,0
10395,0
10396,0
10397,0
10398,1
10399,0
10400,0
10401,0
10402,1
10403,0
10404,0
10405,1
10406,1
10407,0
10408,0
10409,0
10410,1
10411,0
10412,1
10413,1
10414,0
10415,0
10416,0
10417,0
10418,0
10419,1
10420,0
10421,0
10422,1
10423,0
10424,1
10425,0
10426,1
10427,0
10428,0
10429,0
10430,1
10431,1
10432,0
10433,0
10434,0
10435,0
10436,0
10437,1
10438,1
10439,0
10440,1
10441,1
10442,0
10443,0
10444,0
10445,0
10446,0
10447,0
10448,1
10449,1
10450,0
10451,0
10452,0
10453,0
10454,0
10455,0
10456,1
10457,0
10458,1
10459,0
10460,1
10461,0
10462,0
10463,0
10464,1
10465,0
10466,0
10467,0
10468,0
10469,0
10470,0
10471,1
10472,0
10473,0
10474,0
10475,1
10476,0
10477,1
10478,0
10479,1
10480,1
10481,1
10482,0
10483,1
10484,1
10485,0
10486,0
10487,0
10488,1
10489,0
10490,0
10491,0
10492,0
10493,1
10494,0
10495,0
10496,0
10497,1
10498,0
10499,1
10500,1
10501,0
10502,0
10503,1
10504,0
10505,0
10506,0
10507,0
10508,1
10509,0
10510,0
10511,0
10512,0
10513,0
10514,0
10515,1
10516,0
10517,0
10518,1
10519,1
10520,0
10521,0
10522,1
10523,1
10524,0
10525,0
10526,1
10527,1
10528,1
10529,0
10530,1
10531,0
10532,0
10533,0
10534,0
10535,0
10536,0
10537,1
10538,0
10539,0
10540,1
10541,1
10542,0
10543,0
10544,0
10545,1
10546,0
10547,0
10548,0
10549,0
10550,0
10551,1
10552,0
10553,0
10554,1
10555,0
10556,0
10557,0
10558,0
10559,0
10560,0
10561,0
10562,0
10563,1
10564,0
10565,0
10566,0
10567,1
10568,0
10569,1
10570,0
10571,1
10572,1
10573,0
10574,0
10575,1
10576,0
10577,1
10578,1
10579,1
10580,0
10581,0
10582,0
10583,0
10584,0
10585,0
10586,1
10587,0
10588,0
10589,1
10590,0
10591,0
10592,0
10593,0
10594,0
10595,0
10596,0
10597,0
10598,0
10599,0
10600,1
10601,0
10602,0
10603,0
10604,0
10605,0
10606,1
10607,0
10608,1
10609,0
10610,1
10611,1
10612,1
10613,1
10614,0
10615,1
10616,0
10617,0
10618,0
10619,1
10620,0
10621,0
10622,1
10623,0
10624,1
10625,0
10626,0
10627,0
10628,0
10629,0
10630,0
10631,0
10632,1
10633,0
10634,0
10635,0
10636,1
10637,1
10638,0
10639,1
10640,1
10641,0
10642,0
10643,1
10644,0
10645,1
10646,0
10647,1
10648,0
10649,1
10650,0
10651,1
10652,0
10653,1
10654,0
10655,0
10656,0
10657,0
10658,0
10659,0
10660,0
10661,0
10662,0
10663,1
10664,0
10665,0
10666,1
10667,0
10668,0
10669,1
10670,0
10671,1
10672,0
10673,0
10674,0
10675,0
10676,0
10677,0
10678,0
10679,0
10680,0
10681,1
10682,0
10683,1
10684,0
10685,0
10686,1
10687,1
10688,1
10689,0
10690,0
10691,0
10692,0
10693,0
10694,1
10695,0
10696,0
10697,1
10698,0
10699,1
10700,0
10701,0
10702,1
10703,0
10704,1
10705,1
10706,1
10707,0
10708,0
10709,0
10710,0
10711,0
10712,1
10713,0
10714,0
10715,0
10716,0
10717,0
10718,0
10719,1
10720,0
10721,1
10722,0
10723,0
10724,1
10725,0
10726,1
10727,0
10728,1
10729,0
10730,1
10731,0
10732,0
10733,0
10734,1
10735,1
10736,0
10737,1
10738,0
10739,0
10740,0
10741,0
10742,1
10743,0
10744,1
10745,0
10746,0
10747,0
10748,0
10749,1
10750,0
10751,0
10752,0
10753,0
10754,0
10755,0
10756,0
10757,0
10758,0
10759,0
10760,0
10761,0
10762,1
10763,0
10764,0
10765,0
10766,0
10767,0
10768,1
10769,0
10770,0
10771,0
10772,0
10773,0
10774,0
10775,0
10776,0
10777,0
10778,0
10779,0
10780,0
10781,0
10782,0
10783,0
10784,0
10785,0
10786,0
10787,0
10788,0
10789,1
10790,0
10791,0
10792,1
10793,1
10794,1
10795,0
10796,0
10797,0
10798,0
10799,0
10800,1
10801,0
10802,0
10803,1
10804,1
10805,0
10806,1
10807,1
10808,0
10809,1
10810,0
10811,0
10812,0
10813,0
10814,0
10815,1
10816,1
10817,0
10818,0
10819,1
10820,1
10821,0
10822,0
10823,0
10824,0
10825,0
10826,0
10827,1
10828,0
10829,0
10830,0
10831,1
10832,0
10833,0
10834,0
10835,0
10836,0
10837,0
10838,1
10839,0
10840,0
10841,1
10842,0
10843,1
10844,0
10845,0
10846,1
10847,1
10848,0
10849,0
10850,0
10851,1
10852,1
10853,0
10854,0
10855,1
10856,1
10857,0
10858,0
10859,0
10860,0
10861,1
10862,1
10863,0
10864,0
10865,1
10866,0
10867,1
10868,0
10869,0
10870,0
10871,1
10872,1
10873,0
10874,0
10875,0
10876,0
10877,0
10878,0
10879,0
10880,1
10881,0
10882,1
10883,0
10884,0
10885,1
10886,0
10887,0
10888,0
10889,0
10890,1
10891,0
10892,1
10893,0
10894,0
10895,0
10896,0
10897,0
10898,0
10899,0
10900,0
10901,0
10902,1
10903,0
10904,1
10905,0
10906,0
10907,0
10908,0
10909,0
10910,0
10911,0
10912,0
10913,0
10914,1
10915,0
10916,1
10917,0
10918,0
10919,0
10920,0
10921,1
10922,1
10923,0
10924,0
10925,1
10926,0
10927,0
10928,1
10929,1
10930,1
10931,1
10932,1
10933,0
10934,0
10935,0
10936,1
10937,1
10938,1
10939,0
10940,0
10941,0
10942,0
10943,0
10944,0
10945,1
10946,1
10947,0
10948,0
10949,0
10950,0
10951,1
10952,0
10953,0
10954,1
10955,0
10956,1
10957,1
10958,0
10959,0
10960,0
10961,0
10962,0
10963,0
10964,0
10965,0
10966,0
10967,1
10968,0
10969,0
10970,0
10971,0
10972,0
10973,0
10974,0
10975,0
10976,0
10977,0
10978,1
10979,0
10980,0
10981,0
10982,0
10983,0
10984,0
10985,0
10986,0
10987,0
10988,0
10989,0
10990,0
10991,0
10992,0
10993,1
10994,1
10995,1
10996,0
10997,1
10998,0
10999,0
11000,0
11001,1
11002,0
11003,0
11004,1
11005,1
11006,0
11007,0
11008,0
11009,0
11010,1
11011,0
11012,0
11013,1
11014,0
11015,1
11016,1
11017,0
11018,0
11019,0
11020,0
11021,0
11022,1
11023,0
11024,0
11025,0
11026,0
11027,0
11028,0
11029,1
11030,0
11031,1
11032,1
11033,0
11034,0
11035,0
11036,0
11037,0
11038,0
11039,0
11040,1
11041,1
11042,0
11043,0
11044,0
11045,0
11046,1
11047,0
11048,1
11049,1
11050,0
11051,0
11052,1
11053,1
11054,0
11055,0
11056,0
11057,1
11058,0
11059,1
11060,1
11061,0
11062,0
11063,0
11064,0
11065,1
11066,0
11067,1
11068,0
11069,1
11070,0
11071,0
11072,1
11073,0
11074,1
11075,1
11076,0
11077,0
11078,0
11079,0
11080,0
11081,1
11082,0
11083,1
11084,1
11085,1
11086,0
11087,0
11088,0
11089,1
11090,1
11091,0
11092,0
11093,1
11094,0
11095,0
11096,0
11097,0
11098,1
11099,0
11100,0
11101,1
11102,1
11103,0
11104,0
11105,0
11106,1
11107,0
11108,0
11109,0
11110,0
11111,1
11112,1
11113,0
11114,0
11115,0
11116,0
11117,1
11118,0
11119,0
11120,0
11121,0
11122,0
11123,0
11124,0
11125,0
11126,0
11127,1
11128,0
11129,1
11130,1
11131,1
11132,0
11133,1
11134,0
11135,0
11136,0
11137,1
11138,1
11139,0
11140,0
11141,0
11142,0
11143,0
11144,0
11145,1
11146,0
11147,1
11148,0
11149,0
11150,1
11151,0
11152,0
11153,0
11154,0
11155,0
11156,0
11157,1
11158,0
11159,0
11160,1
11161,0
11162,1
11163,0
11164,0
11165,0
11166,1
11167,1
11168,1
11169,1
11170,0
11171,0
11172,1
11173,0
11174,0
11175,0
11176,0
11177,0
11178,1
11179,1
11180,0
11181,1
11182,0
11183,0
11184,1
11185,0
11186,1
11187,0
11188,1
11189,0
11190,1
11191,0
11192,1
11193,0
11194,1
11195,0
11196,0
11197,1
11198,0
11199,0
11200,1
11201,0
11202,0
11203,1
11204,0
11205,0
11206,0
11207,1
11208,0
11209,0
11210,0
11211,0
11212,0
11213,0
11214,0
11215,0
11216,0
11217,1
11218,1
11219,0
11220,0
11221,0
11222,1
11223,1
11224,0
11225,0
11226,1
11227,0
11228,0
11229,1
11230,0
11231,0
11232,0
11233,0
11234,1
11235,0
11236,0
11237,0
11238,0
11239,1
11240,0
11241,0
11242,1
11243,0
11244,0
11245,1
11246,0
11247,1
11248,0
11249,0
11250,0
11251,1
11252,1
11253,0
11254,1
11255,0
11256,0
11257,0
11258,1
11259,1
11260,0
11261,0
11262,1
11263,1
11264,0
11265,0
11266,1
11267,1
11268,1
11269,1
11270,0
11271,0
11272,0
11273,1
11274,0
11275,1
11276,0
11277,0
11278,0
11279,1
11280,0
11281,1
11282,0
11283,0
11284,0
11285,0
11286,0
11287,1
11288,0
11289,0
11290,0
11291,0
11292,0
11293,1
11294,0
11295,0
11296,0
11297,0
11298,0
11299,0
11300,0
11301,1
11302,0
11303,1
11304,0
11305,0
11306,0
11307,0
11308,0
11309,0
11310,0
11311,0
11312,0
11313,0
11314,1
11315,0
11316,0
11317,1
11318,0
11319,0
11320,1
11321,0
11322,0
11323,1
11324,1
11325,0
11326,0
11327,0
11328,1
11329,0
11330,1
11331,0
11332,0
11333,1
11334,0
11335,1
11336,0
11337,1
11338,0
11339,1
11340,1
11341,0
11342,1
11343,0
11344,0
11345,1
11346,0
11347,1
11348,0
11349,0
11350,0
11351,0
11352,0
11353,0
11354,1
11355,0
11356,0
11357,0
11358,0
11359,1
11360,0
11361,1
11362,0
11363,1
11364,0
11365,1
11366,0
11367,0
11368,0
11369,1
11370,0
11371,0
11372,0
11373,1
11374,1
11375,0
11376,0
11377,0
11378,1
11379,1
11380,0
11381,0
11382,0
11383,0
11384,0
11385,0
11386,1
11387,1
11388,0
11389,0
11390,0
11391,0
11392,1
11393,0
11394,1
